%"Number_of_species_1","Number_Density_for_species_1","Translational_Temperature","Rotational_Temperature","Vibrational_Temperature","Velocity_for_species_1:0","Velocity_for_species_1:1","Velocity_for_species_1:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
1.40525e+02,2.02918e+19,4.37080e+03,1.03235e+03,3.76577e+02,6.74417e+03,5.44634e+02,0.00000e+00,3.59469e-05,0.00000e+00,0.00000e+00,-1.72809e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,4.72508e-01,9.36943e-01,0.00000e+00
1.40525e+02,2.02918e+19,4.37080e+03,1.03235e+03,3.76577e+02,6.74417e+03,5.44634e+02,0.00000e+00,3.60019e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,4.72879e-01,9.36973e-01,0.00000e+00
1.40525e+02,2.02918e+19,4.37080e+03,1.03235e+03,3.76577e+02,6.74417e+03,5.44634e+02,0.00000e+00,3.60569e-05,0.00000e+00,0.00000e+00,1.72809e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,4.73250e-01,9.37003e-01,0.00000e+00
1.40525e+02,2.02918e+19,4.37080e+03,1.03235e+03,3.76577e+02,6.74417e+03,5.44634e+02,0.00000e+00,3.61119e-05,0.00000e+00,0.00000e+00,-1.25557e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,4.73621e-01,9.37033e-01,0.00000e+00
1.41685e+02,2.04593e+19,4.43381e+03,1.10613e+03,4.14058e+02,6.73824e+03,5.77128e+02,0.00000e+00,3.61669e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,4.73992e-01,9.37065e-01,0.00000e+00
1.41685e+02,2.04593e+19,4.43381e+03,1.10613e+03,4.14058e+02,6.73824e+03,5.77128e+02,0.00000e+00,3.89184e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,4.92532e-01,9.38653e-01,0.00000e+00
1.42710e+02,2.06073e+19,4.44115e+03,1.11764e+03,4.22298e+02,6.73712e+03,5.94115e+02,0.00000e+00,4.15987e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,5.11070e-01,9.40264e-01,0.00000e+00
1.44385e+02,2.08492e+19,4.50955e+03,1.11296e+03,4.29350e+02,6.71633e+03,6.22027e+02,0.00000e+00,4.43500e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,5.29604e-01,9.41922e-01,0.00000e+00
1.44385e+02,2.08492e+19,4.50955e+03,1.11296e+03,4.29350e+02,6.71633e+03,6.22027e+02,0.00000e+00,4.71087e-05,0.00000e+00,0.00000e+00,1.72809e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,5.48132e-01,9.43638e-01,0.00000e+00
1.46215e+02,2.11134e+19,4.58526e+03,1.16113e+03,4.36153e+02,6.69952e+03,6.45524e+02,0.00000e+00,4.98674e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,5.66655e-01,9.45416e-01,0.00000e+00
1.47430e+02,2.12889e+19,4.63133e+03,1.21187e+03,4.16747e+02,6.68958e+03,6.68376e+02,0.00000e+00,5.17366e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,5.80399e-01,9.46740e-01,0.00000e+00
1.45410e+02,2.09972e+19,4.26518e+03,1.06788e+03,4.08731e+02,6.75038e+03,6.17289e+02,0.00000e+00,5.45044e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,5.98922e-01,9.48513e-01,0.00000e+00
1.46960e+02,2.12210e+19,4.27688e+03,1.11582e+03,4.19540e+02,6.73294e+03,6.33857e+02,0.00000e+00,5.71462e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.17451e-01,9.50232e-01,0.00000e+00
1.48575e+02,2.14542e+19,4.25723e+03,1.13094e+03,4.12330e+02,6.74126e+03,6.56490e+02,0.00000e+00,5.92363e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.32987e-01,9.51695e-01,0.00000e+00
1.48575e+02,2.14542e+19,4.25723e+03,1.13094e+03,4.12330e+02,6.74126e+03,6.56490e+02,0.00000e+00,6.19837e-05,0.00000e+00,0.00000e+00,1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.51508e-01,9.53498e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.34626e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.62492e-01,9.54601e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.35176e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.72456e-01,9.55633e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.35726e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.72826e-01,9.55671e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.36277e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.73196e-01,9.55709e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.36827e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.73566e-01,9.55747e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.37377e-05,0.00000e+00,0.00000e+00,-1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.73936e-01,9.55786e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.37928e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.74307e-01,9.55824e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.38478e-05,0.00000e+00,0.00000e+00,1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.74677e-01,9.55862e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.39028e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.75047e-01,9.55901e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.39579e-05,0.00000e+00,0.00000e+00,-1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.75417e-01,9.55939e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.40129e-05,0.00000e+00,0.00000e+00,1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.75787e-01,9.55977e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.40679e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.76158e-01,9.56016e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.41229e-05,0.00000e+00,0.00000e+00,-1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.76528e-01,9.56054e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.41780e-05,0.00000e+00,0.00000e+00,8.64013e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.76898e-01,9.56092e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.42330e-05,0.00000e+00,0.00000e+00,-8.64013e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.77268e-01,9.56131e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.42880e-05,0.00000e+00,0.00000e+00,1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.77638e-01,9.56169e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.43431e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.78008e-01,9.56207e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.43981e-05,0.00000e+00,0.00000e+00,-1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.78379e-01,9.56246e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.44531e-05,0.00000e+00,0.00000e+00,8.64013e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.78749e-01,9.56284e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.45082e-05,0.00000e+00,0.00000e+00,-8.64013e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.79119e-01,9.56322e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.45632e-05,0.00000e+00,0.00000e+00,8.64013e-12,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.79489e-01,9.56361e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.46182e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.79859e-01,9.56399e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.46733e-05,0.00000e+00,0.00000e+00,1.29602e-11,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.80230e-01,9.56437e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.47283e-05,0.00000e+00,0.00000e+00,8.64013e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.80600e-01,9.56475e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.47833e-05,0.00000e+00,0.00000e+00,-4.32007e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.80970e-01,9.56514e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.48384e-05,0.00000e+00,0.00000e+00,8.64013e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.81340e-01,9.56552e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.48934e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.81710e-01,9.56590e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.49484e-05,0.00000e+00,0.00000e+00,-1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.82081e-01,9.56629e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.50035e-05,0.00000e+00,0.00000e+00,8.64013e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.82451e-01,9.56667e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.50585e-05,0.00000e+00,0.00000e+00,2.16003e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.82821e-01,9.56705e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.51135e-05,0.00000e+00,0.00000e+00,1.29602e-11,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.83191e-01,9.56744e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.51685e-05,0.00000e+00,0.00000e+00,-1.08002e-12,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.83561e-01,9.56782e-01,0.00000e+00
1.50405e+02,2.17185e+19,4.39714e+03,1.19094e+03,4.23786e+02,6.72681e+03,6.96201e+02,0.00000e+00,6.52236e-05,0.00000e+00,0.00000e+00,-1.62003e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.83932e-01,9.56820e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.52786e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.84302e-01,9.56859e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.53338e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.84672e-01,9.56898e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.53889e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.85042e-01,9.56936e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.54441e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.85412e-01,9.56975e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.54992e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.85782e-01,9.57014e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.55543e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.86152e-01,9.57053e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.56095e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.86522e-01,9.57092e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.56646e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.86893e-01,9.57131e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.57198e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.87263e-01,9.57170e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.57749e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.87633e-01,9.57209e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.58301e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.88003e-01,9.57247e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.58852e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.88373e-01,9.57286e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.59404e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.88743e-01,9.57325e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.59955e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.89113e-01,9.57364e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.60507e-05,0.00000e+00,0.00000e+00,3.45605e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.89483e-01,9.57403e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.61058e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.89854e-01,9.57442e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.61609e-05,0.00000e+00,0.00000e+00,3.45605e-11,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.90224e-01,9.57480e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.62161e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.90594e-01,9.57519e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.62712e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.90964e-01,9.57558e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.63264e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.91334e-01,9.57597e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.63815e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.91704e-01,9.57636e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.64367e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.92074e-01,9.57675e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.64918e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.92444e-01,9.57714e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.65470e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.92815e-01,9.57753e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.66021e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.93185e-01,9.57791e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.66573e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.93555e-01,9.57830e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.67124e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.93925e-01,9.57869e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.67676e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.94295e-01,9.57908e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.68227e-05,0.00000e+00,0.00000e+00,-1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.94665e-01,9.57947e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.68778e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.95035e-01,9.57986e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.69330e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.95405e-01,9.58025e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.69881e-05,0.00000e+00,0.00000e+00,1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.95776e-01,9.58063e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.70433e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.96146e-01,9.58102e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.70984e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.96516e-01,9.58141e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.71536e-05,0.00000e+00,0.00000e+00,-1.72803e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.96886e-01,9.58180e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.72087e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.00000e+00,6.97256e-01,9.58219e-01,0.00000e+00
1.52270e+02,2.19878e+19,4.39145e+03,1.21053e+03,4.46164e+02,6.71168e+03,7.04683e+02,0.00000e+00,6.72639e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00000e+00,6.97626e-01,9.58258e-01,0.00000e+00
